1 0.0588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504202,0.00840336,0,0,0,0.0252101,0,0,0,0,0,0,0,0,0,0,0.0560224,0.022409,0,0,0,0.00280112,0,0,0,0,0.00560224,0,0,0,0,0,0.00840336,0.151261,0.229692,0.0812325,0,0.00280112,0.00840336,0.123249,0,0,0.00280112,0.103641,0,0,0,0.0588235,
1 0.0252366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725552,0.00315457,0,0,0,0.0126183,0,0,0,0,0,0,0,0,0,0,0.0410095,0.0283912,0.00315457,0,0,0.0283912,0,0,0,0,0,0,0,0,0,0,0.00946372,0.157729,0.274448,0.0662461,0,0.00315457,0.00946372,0.170347,0,0,0.00946372,0.0630915,0,0,0,0.022082,
1 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225564,0,0,0,0.018797,0,0,0,0,0,0,0,0,0,0,0,0.0864662,0.575188,0.165414,0,0,0,0.12406,0,0,0,0,0,0,0,0,
1 0.0510511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600601,0,0,0,0.003003,0.015015,0,0,0,0,0,0,0,0,0,0,0.021021,0.021021,0,0,0,0.015015,0,0,0,0,0,0,0,0,0,0,0.00900901,0.159159,0.378378,0.0990991,0,0,0,0.147147,0,0,0,0.021021,0,0,0,0,
1 0.039548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059322,0.00282486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019774,0.039548,0,0,0,0.0338983,0.00282486,0,0,0,0,0,0,0,0,0,0,0.166667,0.358757,0.0706215,0,0.00282486,0.0112994,0.169492,0,0,0.00564972,0.00564972,0,0,0,0.0112994,
1 0.0198488,0.0283554,0,0,0.00850662,0.00094518,0,0,0,0,0,0,0,0,0,0,0.00567108,0.0141777,0.0226843,0,0.073724,0.036862,0.00378072,0,0.252363,0.010397,0,0,0.00378072,0,0,0,0,0,0.0122873,0.0094518,0.00094518,0,0.0387524,0.057656,0.101134,0.00850662,0.010397,0.00378072,0.169187,0.00378072,0.00378072,0.00094518,0,0,0,0,0,0,0,0.00189036,0,0,0,0.0122873,0.0822306,0.00189036,0,0,
1 0.0241287,0.0268097,0,0,0.0080429,0,0,0,0,0,0,0,0,0,0,0,0.00268097,0.0142985,0.0214477,0,0.0840036,0.0536193,0.00178731,0,0.242181,0.0151921,0.00178731,0,0.00446828,0,0,0,0,0,0.0169794,0.0107239,0,0.00178731,0.025916,0.054513,0.0929401,0.00893655,0.00893655,0.0080429,0.155496,0.00446828,0.000893655,0,0,0,0,0,0,0,0,0.00178731,0,0,0,0.0134048,0.0893655,0.00268097,0.00268097,0,
1 0.115352,0.028838,0,0,0.014419,0.00169635,0,0,0.00169635,0,0,0,0,0,0,0,0.00339271,0.0322307,0.0220526,0,0.014419,0.0178117,0.00339271,0,0.0398643,0.00169635,0,0,0.00169635,0,0,0,0,0.00169635,0.000848176,0.000848176,0.00424088,0.0110263,0.0152672,0.00678541,0.0296862,0.00339271,0.00424088,0.00169635,0.118745,0.00169635,0.000848176,0,0,0,0,0,0,0.000848176,0,0.000848176,0.000848176,0.00169635,0.00169635,0.00254453,0.170483,0.139949,0.147583,0.0339271,
1 0.027933,0.0260708,0,0,0.00744879,0.000931099,0.000931099,0,0,0,0,0,0,0,0,0,0.0102421,0.0176909,0.0418994,0,0.0707635,0.0465549,0.00651769,0,0.399441,0.0139665,0.00744879,0,0.000931099,0,0,0,0,0,0.0260708,0,0,0,0.0549348,0.0223464,0.0418994,0.00372439,0.00837989,0,0.124767,0.0027933,0.000931099,0,0,0,0,0,0,0,0,0.000931099,0,0,0,0.00651769,0.0270019,0.000931099,0,0,
1 0.0204651,0.015814,0,0,0.00744186,0.00186047,0,0,0,0,0,0,0,0,0,0,0.00837209,0.0223256,0.0362791,0.00186047,0.0660465,0.0372093,0.00465116,0,0.20186,0.0139535,0.0027907,0,0.000930233,0,0,0,0,0,0.0176744,0.0102326,0,0.000930233,0.0223256,0.0390698,0.134884,0.00930233,0.0055814,0.0055814,0.206512,0.00372093,0.00465116,0,0,0,0,0,0,0,0,0,0,0,0,0.0055814,0.0902326,0,0.000930233,0.000930233,
1 0.128774,0.0079929,0.000888099,0,0.00976909,0.000888099,0,0,0,0,0,0,0,0,0,0,0.0062167,0.0195382,0.0168739,0,0.0346359,0.0213144,0.0044405,0.0026643,0.0488455,0.0017762,0,0,0.000888099,0,0,0,0,0.000888099,0.000888099,0.000888099,0.0026643,0.00976909,0.00976909,0.0150977,0.0248668,0.00888099,0.0026643,0.0035524,0.126998,0,0,0,0,0,0,0,0,0,0,0,0.000888099,0.0035524,0.0026643,0,0.172291,0.0968028,0.161634,0.0497336,
1 0.103135,0.0346535,0,0,0.0107261,0,0,0,0,0,0,0,0,0,0,0,0.00330033,0.0346535,0.0206271,0,0.0222772,0.0206271,0.00660066,0,0.0272277,0.000825083,0.000825083,0,0.000825083,0,0,0,0,0.00412541,0.00330033,0,0.0049505,0.00907591,0.0214521,0.00330033,0.0338284,0.00742574,0.00247525,0,0.105611,0.0049505,0.00165017,0,0,0,0,0,0,0.000825083,0.00660066,0.000825083,0.0049505,0.0049505,0.00742574,0.000825083,0.230198,0.122112,0.112211,0.0206271,
1 0.0295527,0.00239617,0,0,0.0071885,0,0,0,0,0,0,0,0,0,0,0,0.000798722,0.00399361,0.00638978,0,0.0127796,0.0279553,0,0,0.119808,0.00878594,0,0,0,0,0,0,0,0.00239617,0.00798722,0.00399361,0,0.0119808,0.0071885,0.0071885,0.0415335,0.0231629,0.00798722,0.000798722,0.086262,0.00559105,0.000798722,0,0,0,0,0,0,0,0.00159744,0.00159744,0.00239617,0.00399361,0.00638978,0.00239617,0.283546,0.152556,0.11262,0.00638978,
1 0.0140105,0.0157618,0.000875657,0,0.0157618,0.000875657,0,0,0,0,0,0,0,0,0,0,0.0105079,0.025394,0.0201401,0,0.0516637,0.0437828,0.0105079,0.00175131,0.249562,0.0122592,0,0,0.00437828,0,0,0,0,0.000875657,0.0175131,0.00262697,0.00175131,0.000875657,0.0315236,0.0490368,0.104203,0.00525394,0.00175131,0.00437828,0.185639,0,0.000875657,0,0,0,0,0,0,0,0,0.00262697,0,0,0,0.0148862,0.0796848,0.00262697,0.00262697,0.0140105,
1 0.0287892,0.00169348,0,0,0.00508044,0.00169348,0,0,0.00084674,0.00084674,0,0,0,0,0,0,0.00254022,0.00508044,0.00762066,0,0.019475,0.0186283,0.00338696,0,0.0999153,0.0084674,0.00084674,0,0.00084674,0,0.00169348,0,0,0.00084674,0.00592718,0.00169348,0.00169348,0.0084674,0.0084674,0.0101609,0.0406435,0.0101609,0.00338696,0.00084674,0.11431,0.00677392,0.00254022,0,0,0,0.00084674,0,0,0.00084674,0.00592718,0.00169348,0.00338696,0.00508044,0.0127011,0.00677392,0.299746,0.131245,0.0897544,0.0186283,
1 0.0786325,0.00769231,0,0,0.00598291,0,0,0,0,0,0,0,0,0,0,0,0.00598291,0.0162393,0.0222222,0,0.0264957,0.00769231,0.0034188,0,0.065812,0.0017094,0,0,0.000854701,0,0,0,0,0.0017094,0.0017094,0.000854701,0.0034188,0.0102564,0.00512821,0.0034188,0.0555556,0.0042735,0.0017094,0.0034188,0.117949,0.0042735,0.0017094,0,0,0,0,0,0,0,0.000854701,0.000854701,0.0025641,0.000854701,0.0042735,0.0025641,0.224786,0.175214,0.122222,0.00769231,
1 0.0151149,0.000302297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00634825,0.000604595,0,0,0.000604595,0.00181378,0,0,0,0,0,0,0,0,0,0,0.00604595,0.00604595,0.000604595,0,0.000302297,0.00302297,0.000302297,0,0,0,0,0,0,0,0,0,0.00120919,0.0136034,0.235792,0.179262,0,0.00120919,0.00665054,0.125756,0,0.000302297,0.000302297,0.205865,0,0,0,0.188936,
1 0.00694654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135911,0.000604047,0,0,0,0.00120809,0,0,0,0,0,0,0,0,0,0,0.00453035,0.0144971,0.00181214,0,0,0.000604047,0.000302024,0,0,0,0,0,0,0,0,0,0.00241619,0.0226518,0.218967,0.157656,0,0.00120809,0.00755059,0.118997,0,0,0,0.315011,0,0,0,0.111447,
1 0.0128637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00980092,0.000918836,0,0,0,0.00306279,0,0,0,0,0.000306279,0,0,0,0,0,0.00551302,0.00888208,0.00214395,0,0.000306279,0.00367534,0.000306279,0,0,0,0.00245023,0,0,0,0,0,0.00245023,0.0444104,0.146401,0.0903522,0,0.00214395,0.0793262,0.146708,0,0,0.00980092,0.188361,0,0,0,0.239816,
1 0.00975466,0.000295596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015371,0.00206917,0,0,0,0.00561632,0,0,0,0,0,0,0,0,0,0,0.00620751,0.0130062,0.00147798,0,0,0.00177357,0.000591191,0,0,0,0,0,0,0,0,0,0.00236477,0.0307419,0.198345,0.126515,0.000295596,0.00147798,0.00472953,0.189477,0,0,0.000886787,0.312445,0,0,0,0.0765593,
1 0.0146884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166733,0.00158793,0.000793966,0,0,0.00198491,0.000793966,0,0,0,0,0,0,0,0,0,0.0119095,0.0178642,0.00436681,0,0,0.0047638,0.000396983,0.00119095,0,0,0,0,0,0,0,0,0.00158793,0.0730449,0.20127,0.107979,0,0.00317586,0.00833664,0.220723,0,0,0,0.281461,0,0,0,0.0254069,
1 0.00434637,0.000668673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160481,0.00267469,0,0,0,0.00100301,0,0,0,0,0,0,0,0,0,0,0.00835841,0.0110331,0.00267469,0,0.000334336,0.00234035,0.000334336,0.000334336,0,0,0,0,0,0,0,0,0.00267469,0.0411234,0.17118,0.0936142,0,0.00200602,0.0110331,0.237713,0,0,0.000334336,0.285189,0,0,0,0.104982,
1 0.00842866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147502,0.00120409,0.000602047,0,0,0.000301023,0.000301023,0,0,0,0,0,0,0,0,0,0.00812763,0.0144491,0.00210716,0.000301023,0,0.00090307,0.00180614,0.000301023,0,0,0,0,0,0,0,0,0.00120409,0.0159542,0.215533,0.141481,0,0.00090307,0.00361228,0.215834,0,0,0,0.295003,0,0,0,0.0568934,
1 0.0113996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00728309,0.000316656,0,0,0,0.00126662,0,0,0,0,0,0,0,0,0,0,0.00569981,0.00569981,0.00126662,0,0,0.00253325,0.00253325,0,0,0,0,0,0,0,0,0,0.000949968,0.00949968,0.209626,0.193794,0,0,0.00474984,0.20931,0,0,0.000316656,0.260291,0,0,0,0.0734642,
1 0.00615496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00796524,0.00108617,0.000362056,0,0,0.00470673,0.000362056,0,0,0,0,0,0,0,0,0,0.00362056,0.00796524,0.00434468,0,0,0.00181028,0.00289645,0.000362056,0,0,0,0,0,0,0,0,0.00108617,0.00362056,0.228096,0.272266,0,0.00325851,0.0083273,0.202028,0,0,0,0.19551,0,0,0,0.0441709,
1 0.00417682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076575,0.0010442,0,0,0,0.00243648,0,0,0,0,0,0,0,0,0,0,0.00348068,0.00939784,0.000696136,0,0,0.000348068,0,0.000696136,0,0,0,0,0,0,0,0,0.00522102,0.0135747,0.163592,0.170205,0,0.00174034,0.00452489,0.231117,0,0.000348068,0,0.296554,0,0,0.000348068,0.0828402,
1 0.00626492,0.000298329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417661,0.000298329,0.000298329,0,0,0.00626492,0.00119332,0,0,0,0,0,0,0,0,0,0.00268496,0.00417661,0.00268496,0,0,0.00357995,0.00298329,0.000596659,0,0,0.00208831,0.000298329,0,0,0,0,0.00119332,0.0713007,0.168854,0.0835322,0,0.00238663,0.0596659,0.114558,0,0,0.00536993,0.211814,0,0,0.000298329,0.243138,
1 0.0168776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00984529,0,0,0,0.0021097,0.0021097,0,0,0,0,0,0,0,0,0,0,0.00984529,0,0,0,0.0126582,0.00351617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770745,0.00281294,0,0,0.12166,0.0175809,0.00562588,0.000703235,0.000703235,0.00281294,0.0105485,0.00984529,
1 0.00980392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070028,0,0,0,0.00070028,0.00140056,0,0,0,0,0,0,0,0,0,0,0.0070028,0,0,0,0.012605,0.00490196,0,0,0.00140056,0,0,0,0,0,0,0,0.00210084,0.00070028,0,0,0.772409,0.00070028,0,0,0.126751,0.0245098,0.00630252,0,0,0.00140056,0.00770308,0.012605,
1 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168067,0.000840336,0,0,0,0,0,0,0,0,0,0,0.00420168,0,0,0,0.210924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352941,0,0,0,0.321849,0.0193277,0.000840336,0,0.012605,0.0134454,0.0168067,0.0445378,
1 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020979,0.000699301,0,0,0,0.00769231,0,0,0,0,0,0,0,0,0,0,0.000699301,0,0,0,0.0118881,0.0048951,0,0,0,0,0.000699301,0,0,0,0,0,0,0,0,0,0.887413,0.0020979,0,0,0.0307692,0.0202797,0.0027972,0.000699301,0,0.0013986,0.00559441,0.0202797,
1 0.00560748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00560748,0,0,0,0.00249221,0.00186916,0,0,0,0,0,0,0,0,0,0,0.00373832,0,0,0,0.0143302,0.00560748,0.000623053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867913,0.00373832,0,0,0.0442368,0.0186916,0.00436137,0,0,0.00124611,0.00560748,0.0143302,
1 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163132,0,0,0,0,0,0,0,0,0,0,0,0.0130506,0,0,0,0.217781,0.00163132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376835,0,0,0,0.271615,0.0277325,0.00163132,0,0.00897227,0.0138662,0.0122349,0.0530179,
1 0.0223752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137694,0,0,0,0.00344234,0,0,0,0,0,0,0,0,0,0,0,0.0309811,0,0,0,0.137694,0.00172117,0,0,0.000860585,0,0,0,0,0,0,0,0,0,0,0,0.345955,0,0,0,0.322719,0.0430293,0.00344234,0,0.0137694,0.0137694,0.00946644,0.0370052,
1 0.00758534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120101,0,0,0,0.00126422,0.00126422,0,0,0,0,0,0,0,0,0,0,0.00632111,0,0,0,0.0145386,0.00379267,0,0,0,0.000632111,0,0,0,0,0,0,0,0,0,0,0.871681,0.00252845,0,0,0.0663717,0.00884956,0.00252845,0,0,0,0.000632111,0,
1 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00393701,0,0,0,0,0.000984252,0,0,0,0,0,0,0,0,0,0,0.00393701,0,0,0,0.0147638,0.00590551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933071,0.00492126,0,0,0.0255906,0.00492126,0.0019685,0,0,0,0,0,
1 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122494,0,0,0,0.00222717,0.0111359,0,0,0,0,0,0,0,0,0,0,0.00222717,0,0,0,0.0178174,0.00222717,0,0,0,0,0,0,0,0,0,0,0.00222717,0,0,0,0.867483,0.00111359,0,0,0.0612472,0.0100223,0.00334076,0,0,0.00111359,0.00334076,0.00222717,
1 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282486,0,0,0,0.00753296,0.0094162,0,0,0,0,0,0,0,0,0,0,0.00847458,0,0,0,0.0348399,0.00282486,0,0,0,0,0.00094162,0,0,0,0,0,0.00188324,0,0,0,0.749529,0.0047081,0,0,0.112994,0.0244821,0.0122411,0.00094162,0,0.00094162,0.00847458,0.0169492,
1 0.0269006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380117,0,0,0,0.133333,0.0385965,0,0,0,0,0,0,0,0,0,0,0.0327485,0,0,0,0.208187,0.0163743,0,0,0.00818713,0.00116959,0,0,0,0,0,0,0,0,0,0,0.0222222,0.00467836,0,0,0.0432749,0.0222222,0.00467836,0,0.00818713,0.0327485,0.0163743,0,
1 0.0131579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352871,0,0,0,0.144737,0.0311005,0,0,0,0,0,0,0,0,0,0,0.0538278,0.00119617,0,0,0.233254,0.00358852,0,0,0.00239234,0.00478469,0,0,0,0,0,0,0,0,0,0,0.0167464,0.00119617,0,0,0.0322967,0.0311005,0.00598086,0.00119617,0.00478469,0.034689,0.0299043,0.00119617,
1 0.027381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416667,0,0,0,0.0809524,0.0488095,0,0,0,0,0,0,0,0,0,0,0.0238095,0,0,0,0.235714,0.00357143,0,0,0.00714286,0.00357143,0.00119048,0,0,0,0,0,0,0,0,0,0.0154762,0,0,0,0.0488095,0.0452381,0.0047619,0,0.0047619,0.0166667,0.0154762,0,
1 0.0220994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322652,0.00110497,0,0,0.141436,0.0541436,0,0,0,0,0,0,0,0,0,0,0.0519337,0,0,0,0.261878,0.0110497,0,0,0.00331492,0.00552486,0,0,0,0,0,0,0,0,0,0,0.0143646,0.00110497,0,0,0.0331492,0.0265193,0.00441989,0,0.00331492,0.0209945,0.0187845,0.00220994,
1 0.0168919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320946,0,0,0,0.144144,0.0596847,0,0,0,0,0,0,0,0,0,0,0.0427928,0,0,0,0.263514,0.0101351,0,0,0.0045045,0.00788288,0.00112613,0,0,0,0,0,0,0,0,0,0.0146396,0.00225225,0,0,0.0236486,0.0315315,0.0045045,0,0.00112613,0.0259009,0.0213964,0.00337838,
1 0.0217143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354286,0.00114286,0,0,0.129143,0.0502857,0,0,0,0,0,0,0,0,0,0,0.0274286,0,0,0,0.251429,0.0205714,0,0,0.00685714,0.00457143,0.00114286,0,0,0,0,0,0,0,0,0,0.0125714,0,0,0,0.0331429,0.0445714,0.00914286,0,0.00228571,0.0125714,0.0148571,0.00228571,
1 0.0369458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378079,0.00123153,0,0,0.0899015,0.0369458,0,0,0,0,0,0,0,0,0,0,0.0431034,0,0,0,0.25,0.00985222,0,0,0.00369458,0.00246305,0.00123153,0,0,0,0,0,0,0,0,0,0.0147783,0,0,0,0.0504926,0.0369458,0.00369458,0,0.00738916,0.0184729,0.0135468,0.00123153,
1 0.0126761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135211,0,0,0,0.101408,0.0309859,0,0,0,0,0,0,0,0,0,0,0.00704225,0,0,0,0.278873,0.0239437,0,0,0.0084507,0.0126761,0.0056338,0.00140845,0,0,0,0,0,0,0,0,0.0112676,0,0,0,0.111268,0.0239437,0.0056338,0.00140845,0.0211268,0.0309859,0.0323944,0.143662,
1 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0.0800628,0.0188383,0,0,0,0,0,0,0,0,0,0,0.00627943,0,0,0,0.310832,0.00627943,0,0,0.0251177,0.010989,0.00784929,0,0,0,0,0,0,0,0,0,0.00470958,0,0,0,0.11617,0.0156986,0.00156986,0,0.021978,0.0361068,0.032967,0.161695,
1 0.0251852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183704,0.00148148,0,0,0.0874074,0.0133333,0,0,0,0,0,0,0,0,0,0,0.00740741,0,0,0,0.242963,0.0177778,0.00148148,0,0.00592593,0.00444444,0.00592593,0.00148148,0,0,0,0.00148148,0,0,0,0,0.0118519,0,0,0,0.128889,0.0325926,0.00444444,0.00148148,0.0148148,0.0355556,0.0311111,0.139259,
1 0.0194175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158114,0,0,0,0.108183,0.0277393,0.00277393,0,0,0,0,0,0,0,0,0,0.00277393,0,0,0,0.241331,0.0221914,0.00277393,0,0.0208044,0.0124827,0.00832178,0.00138696,0,0,0,0,0,0,0,0,0.00970874,0,0,0,0.105409,0.0277393,0.00970874,0,0.00554785,0.0429958,0.0263523,0.144244,
1 0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30625,0.01125,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0.4575,0.02875,0,0,0,0.02875,0.00125,0,0,0.00125,0,0,0,0,0,0,0.0425,0.07625,0,0,0,0.0075,0,0,0,0,0.00125,0,0,0,0,0.00125,
1 0.00250941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292346,0.00878294,0,0,0.00125471,0.0514429,0,0,0,0,0,0,0,0,0,0,0.457967,0.0288582,0,0,0,0.0238394,0,0,0,0,0,0,0,0,0,0,0.0464241,0.0790464,0,0,0,0.00627353,0,0,0,0,0,0,0,0,0,0.00125471,
1 0.0308924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136156,0,0,0,0.00343249,0.00686499,0,0,0,0,0,0,0,0,0,0,0.423341,0.0263158,0,0,0.00228833,0.0114416,0,0,0,0,0,0,0,0,0,0,0.0343249,0.24714,0.00114416,0,0,0.0709382,0.00572082,0,0,0,0,0,0,0,0,0,
1 0.00392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637908,0.00261438,0,0,0,0.020915,0,0,0,0,0,0,0,0,0,0,0.166013,0.0379085,0.00130719,0,0.00130719,0.0235294,0,0,0,0,0,0,0,0,0,0,0.0130719,0.0366013,0,0,0,0.0457516,0.00522876,0,0,0.00130719,0.00261438,0,0,0,0,0,
1 0.0013624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373297,0.0013624,0,0,0,0.027248,0,0,0,0,0,0,0,0,0,0,0.395095,0.0245232,0,0,0,0.0354223,0,0,0,0,0,0,0,0,0,0,0.0381471,0.0831063,0,0,0,0.0163488,0.00408719,0,0,0,0,0,0,0,0,0,
1 0.00378788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401515,0.0113636,0,0,0,0.0265152,0,0,0,0,0,0,0,0,0,0,0.395202,0.0315657,0,0,0,0.0164141,0,0,0,0,0,0,0,0,0,0,0.0353535,0.0719697,0,0,0,0.00631313,0,0,0,0,0,0,0,0,0,0,
1 0.00127389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349045,0.00382166,0,0,0,0.044586,0,0,0,0,0,0,0,0,0,0,0.398726,0.0292994,0,0,0.00127389,0.0229299,0.00127389,0,0,0,0,0,0,0,0,0,0.033121,0.089172,0.00127389,0,0,0.0203822,0.00382166,0,0,0,0,0,0,0,0,0,
1 0.00539084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385445,0,0,0,0,0.0175202,0,0,0,0,0,0,0,0,0,0,0.390836,0.0336927,0,0,0.00134771,0.0256065,0.00134771,0,0,0,0,0,0,0,0,0,0.0458221,0.0781671,0,0,0,0.0134771,0,0,0,0,0.00134771,0,0,0,0,0,
1 0.0298137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129193,0.00124224,0,0,0.00124224,0.00869565,0,0,0,0,0,0,0,0,0,0,0.391304,0.0310559,0,0,0.00124224,0.0149068,0.00248447,0,0,0,0.00248447,0,0,0,0,0,0.0409938,0.27205,0,0,0,0.042236,0.0273292,0,0,0,0,0.00248447,0,0,0,0.00124224,
1 0.0597015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158439,0.00114811,0,0,0.00459242,0.010333,0,0,0,0,0,0,0,0,0,0,0.290471,0.128588,0,0,0.00114811,0.00803674,0.0126292,0,0,0,0.00574053,0,0,0,0,0,0.0355913,0.203215,0,0,0,0.0642939,0.0137773,0,0,0,0.00114811,0.00114811,0,0,0,0,
1 0.0744559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260023,0.0045819,0,0,0,0.00114548,0,0,0,0,0,0,0,0,0,0,0.294387,0.147766,0,0,0.00114548,0.0274914,0.00114548,0,0,0,0,0,0,0,0,0,0.0091638,0.100802,0,0,0,0.0378007,0.0400916,0,0,0,0,0,0,0,0,0,
1 0.024858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298295,0.00142045,0,0,0.0660511,0.130682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130682,0.615767,0,0,0,0,0.000710227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1 0.0414395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517993,0.00163577,0,0,0.3506,0.105234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13795,0.310796,0,0,0,0,0.000545256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1 0.026658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159298,0.00130039,0,0,0.388817,0.0559168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149545,0.217815,0,0,0,0.000650195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1 0.0388769,0.00107991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615551,0.00161987,0,0,0.353672,0.0858531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177106,0.279698,0,0,0,0,0.000539957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1 0.0215789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274737,0.00105263,0,0,0.421579,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162632,0.0757895,0.00157895,0,0,0.000526316,0.000526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1 0.0200869,0.000542888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494028,0.00162866,0,0,0.15798,0.161238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126493,0.470141,0,0,0,0.0124864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1 0.013245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364238,0,0,0,0.0231788,0.0237307,0,0,0,0,0,0,0,0,0,0,0.00165563,0,0,0,0.0149007,0.0110375,0,0,0.00165563,0.00607064,0.000551876,0,0,0,0,0,0,0,0,0,0.00110375,0.00110375,0,0,0.0160044,0.700331,0.0292494,0.000551876,0.00110375,0.0739514,0.0220751,0.0220751,
1 0.0285122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069466,0.00155521,0,0,0.0217729,0.00673924,0,0,0,0,0,0,0,0,0,0,0.000518403,0,0,0,0.0202177,0.0155521,0,0,0.00259202,0.0155521,0.00103681,0,0,0,0,0,0,0,0,0,0,0.000518403,0,0,0.00829445,0.759979,0.0186625,0,0,0.00466563,0.00259202,0.0217729,
1 0.0242157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381398,0.000550358,0,0,0.358833,0.0352229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12328,0.0764997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
